Time,dayofyear,month,dayofweek,hourofday,minuteofday,daytype,season,Energy
10/13/2018 18:00,286,10,6,18,0,1,1,0.334724154
10/13/2018 18:15,286,10,6,18,15,1,1,0.334724154
10/13/2018 18:30,286,10,6,18,30,1,1,0.334724154
10/13/2018 18:45,286,10,6,18,45,1,1,0.334724154
10/13/2018 19:00,286,10,6,19,0,1,1,0.334724154
10/13/2018 19:15,286,10,6,19,15,1,1,0.334724154
10/13/2018 19:30,286,10,6,19,30,1,1,0.334724154
10/13/2018 19:45,286,10,6,19,45,1,1,0.334724154
10/13/2018 20:00,286,10,6,20,0,1,1,0.334724154
10/13/2018 20:15,286,10,6,20,15,1,1,0.334724154
10/13/2018 20:30,286,10,6,20,30,1,1,0.334724154
10/13/2018 20:45,286,10,6,20,45,1,1,0.334724154
10/13/2018 21:00,286,10,6,21,0,1,1,0.334724154
10/13/2018 21:15,286,10,6,21,15,1,1,0.334724154
10/13/2018 21:30,286,10,6,21,30,1,1,0.334724154
10/13/2018 21:45,286,10,6,21,45,1,1,0.334724154
10/13/2018 22:00,286,10,6,22,0,1,1,0.334724154
10/13/2018 22:15,286,10,6,22,15,1,1,0.334724154
10/13/2018 22:30,286,10,6,22,30,1,1,0.334724154
10/13/2018 22:45,286,10,6,22,45,1,1,0.334724154
10/13/2018 23:00,286,10,6,23,0,1,1,0.334724154
10/13/2018 23:15,286,10,6,23,15,1,1,0.334724154
10/13/2018 23:30,286,10,6,23,30,1,1,0.334724154
10/13/2018 23:45,286,10,6,23,45,1,1,0.334724154
10/14/2018 0:00,287,10,7,0,0,1,1,0.334724154
10/14/2018 0:15,287,10,7,0,15,1,1,0.334724154
10/14/2018 0:30,287,10,7,0,30,1,1,0.334724154
10/14/2018 0:45,287,10,7,0,45,1,1,0.334724154
10/14/2018 1:00,287,10,7,1,0,1,1,0.334724154
10/14/2018 1:15,287,10,7,1,15,1,1,0.334724154
10/14/2018 1:30,287,10,7,1,30,1,1,0.334724154
10/14/2018 1:45,287,10,7,1,45,1,1,0.334724154
10/14/2018 2:00,287,10,7,2,0,1,1,0.334724154
10/14/2018 2:15,287,10,7,2,15,1,1,0.334724154
10/14/2018 2:30,287,10,7,2,30,1,1,0.334724154
10/14/2018 2:45,287,10,7,2,45,1,1,0.334724154
10/14/2018 3:00,287,10,7,3,0,1,1,0.334724154
10/14/2018 3:15,287,10,7,3,15,1,1,0.334724154
10/14/2018 3:30,287,10,7,3,30,1,1,0.334724154
10/14/2018 3:45,287,10,7,3,45,1,1,0.334724154
10/14/2018 4:00,287,10,7,4,0,1,1,0.334724154
10/14/2018 4:15,287,10,7,4,15,1,1,0.334724154
10/14/2018 4:30,287,10,7,4,30,1,1,0.334724154
10/14/2018 4:45,287,10,7,4,45,1,1,0.334724154
10/14/2018 5:00,287,10,7,5,0,1,1,0.334724154
10/14/2018 5:15,287,10,7,5,15,1,1,0.334724154
10/14/2018 5:30,287,10,7,5,30,1,1,0.334724154
10/14/2018 5:45,287,10,7,5,45,1,1,0.334724154
10/14/2018 6:00,287,10,7,6,0,1,1,0.334724154
10/14/2018 6:15,287,10,7,6,15,1,1,0.334724154
10/14/2018 6:30,287,10,7,6,30,1,1,0.334724154
10/14/2018 6:45,287,10,7,6,45,1,1,0.334724154
10/14/2018 7:00,287,10,7,7,0,1,1,0.334724154
10/14/2018 7:15,287,10,7,7,15,1,1,0.334724154
10/14/2018 7:30,287,10,7,7,30,1,1,0.334724154
10/14/2018 7:45,287,10,7,7,45,1,1,0.334724154
10/14/2018 8:00,287,10,7,8,0,1,1,0.334724154
10/14/2018 8:15,287,10,7,8,15,1,1,0.334724154
10/14/2018 8:30,287,10,7,8,30,1,1,0.334724154
10/14/2018 8:45,287,10,7,8,45,1,1,0.334724154
10/14/2018 9:00,287,10,7,9,0,1,1,0.334724154
10/14/2018 9:15,287,10,7,9,15,1,1,0.334724154
10/14/2018 9:30,287,10,7,9,30,1,1,0.334724154
10/14/2018 9:45,287,10,7,9,45,1,1,0.334724154
10/14/2018 10:00,287,10,7,10,0,1,1,0.334724154
10/14/2018 10:15,287,10,7,10,15,1,1,0.334724154
10/14/2018 10:30,287,10,7,10,30,1,1,0.334724154
10/14/2018 10:45,287,10,7,10,45,1,1,0.334724154
10/14/2018 11:00,287,10,7,11,0,1,1,0.334724154
10/14/2018 11:15,287,10,7,11,15,1,1,0.334724154
10/14/2018 11:30,287,10,7,11,30,1,1,0.334724154
10/14/2018 11:45,287,10,7,11,45,1,1,0.334724154
10/14/2018 12:00,287,10,7,12,0,1,1,0.334724154
10/14/2018 12:15,287,10,7,12,15,1,1,0.334724154
10/14/2018 12:30,287,10,7,12,30,1,1,0.334724154
10/14/2018 12:45,287,10,7,12,45,1,1,0.334724154
10/14/2018 13:00,287,10,7,13,0,1,1,0.334724154
10/14/2018 13:15,287,10,7,13,15,1,1,0.334724154
10/14/2018 13:30,287,10,7,13,30,1,1,0.334724154
10/14/2018 13:45,287,10,7,13,45,1,1,0.334724154
10/14/2018 14:00,287,10,7,14,0,1,1,0.334724154
10/14/2018 14:15,287,10,7,14,15,1,1,0.334724154
10/14/2018 14:30,287,10,7,14,30,1,1,0.334724154
10/14/2018 14:45,287,10,7,14,45,1,1,0.334724154
10/14/2018 15:00,287,10,7,15,0,1,1,0.334724154
10/14/2018 15:15,287,10,7,15,15,1,1,0.334724154
10/14/2018 15:30,287,10,7,15,30,1,1,0.334724154
10/14/2018 15:45,287,10,7,15,45,1,1,0.334724154
10/14/2018 16:00,287,10,7,16,0,1,1,0.334724154
10/14/2018 16:15,287,10,7,16,15,1,1,0.334724154
10/14/2018 16:30,287,10,7,16,30,1,1,0.334724154
10/14/2018 16:45,287,10,7,16,45,1,1,0.334724154
10/14/2018 17:00,287,10,7,17,0,1,1,0.334724154
10/14/2018 17:15,287,10,7,17,15,1,1,0.334724154
10/14/2018 17:30,287,10,7,17,30,1,1,0.334724154
10/14/2018 17:45,287,10,7,17,45,1,1,0.334724154
10/14/2018 18:00,287,10,7,18,0,1,1,0.334724154
10/14/2018 18:15,287,10,7,18,15,1,1,0.334724154
10/14/2018 18:30,287,10,7,18,30,1,1,0.334724154
10/14/2018 18:45,287,10,7,18,45,1,1,0.334724154
10/14/2018 19:00,287,10,7,19,0,1,1,0.334724154
10/14/2018 19:15,287,10,7,19,15,1,1,0.334724154
10/14/2018 19:30,287,10,7,19,30,1,1,0.334724154
10/14/2018 19:45,287,10,7,19,45,1,1,0.334724154
10/14/2018 20:00,287,10,7,20,0,1,1,0.334724154
10/14/2018 20:15,287,10,7,20,15,1,1,0.334724154
10/14/2018 20:30,287,10,7,20,30,1,1,0.334724154
10/14/2018 20:45,287,10,7,20,45,1,1,0.334724154
10/14/2018 21:00,287,10,7,21,0,1,1,0.334724154
10/14/2018 21:15,287,10,7,21,15,1,1,0.334724154
10/14/2018 21:30,287,10,7,21,30,1,1,0.334724154
10/14/2018 21:45,287,10,7,21,45,1,1,0.334724154
10/14/2018 22:00,287,10,7,22,0,1,1,0.334724154
10/14/2018 22:15,287,10,7,22,15,1,1,0.334724154
10/14/2018 22:30,287,10,7,22,30,1,1,0.334724154
10/14/2018 22:45,287,10,7,22,45,1,1,0.334724154
10/14/2018 23:00,287,10,7,23,0,1,1,0.334724154
10/14/2018 23:15,287,10,7,23,15,1,1,0.334724154
10/14/2018 23:30,287,10,7,23,30,1,1,0.334724154
10/14/2018 23:45,287,10,7,23,45,1,1,0.334724154
10/15/2018 0:00,288,10,1,0,0,0,1,0.334724154
10/15/2018 0:15,288,10,1,0,15,0,1,0.334724154
10/15/2018 0:30,288,10,1,0,30,0,1,0.334724154
10/15/2018 0:45,288,10,1,0,45,0,1,0.334724154
10/15/2018 1:00,288,10,1,1,0,0,1,0.334724154
10/15/2018 1:15,288,10,1,1,15,0,1,0.334724154
10/15/2018 1:30,288,10,1,1,30,0,1,0.334724154
10/15/2018 1:45,288,10,1,1,45,0,1,0.334724154
10/15/2018 2:00,288,10,1,2,0,0,1,0.334724154
10/15/2018 2:15,288,10,1,2,15,0,1,0.334724154
10/15/2018 2:30,288,10,1,2,30,0,1,0.334724154
10/15/2018 2:45,288,10,1,2,45,0,1,0.334724154
10/15/2018 3:00,288,10,1,3,0,0,1,0.334724154
10/15/2018 3:15,288,10,1,3,15,0,1,0.334724154
10/15/2018 3:30,288,10,1,3,30,0,1,0.334724154
10/15/2018 3:45,288,10,1,3,45,0,1,0.334724154
10/15/2018 4:00,288,10,1,4,0,0,1,0.334724154
10/15/2018 4:15,288,10,1,4,15,0,1,0.334724154
10/15/2018 4:30,288,10,1,4,30,0,1,0.334724154
10/15/2018 4:45,288,10,1,4,45,0,1,0.334724154
10/15/2018 5:00,288,10,1,5,0,0,1,0.334724154
10/15/2018 5:15,288,10,1,5,15,0,1,0.334724154
10/15/2018 5:30,288,10,1,5,30,0,1,0.334724154
10/15/2018 5:45,288,10,1,5,45,0,1,0.334724154
10/15/2018 6:00,288,10,1,6,0,0,1,0.334724154
10/15/2018 6:15,288,10,1,6,15,0,1,0.334724154
10/15/2018 6:30,288,10,1,6,30,0,1,0.334724154
10/15/2018 6:45,288,10,1,6,45,0,1,0.334724154
10/15/2018 7:00,288,10,1,7,0,0,1,0.334724154
10/15/2018 7:15,288,10,1,7,15,0,1,0.334724154
10/15/2018 7:30,288,10,1,7,30,0,1,0.334724154
10/15/2018 7:45,288,10,1,7,45,0,1,0.334724154
10/15/2018 8:00,288,10,1,8,0,0,1,0.334724154
10/15/2018 8:15,288,10,1,8,15,0,1,0.334724154
10/15/2018 8:30,288,10,1,8,30,0,1,0.334724154
10/15/2018 8:45,288,10,1,8,45,0,1,0.334724154
10/15/2018 9:00,288,10,1,9,0,0,1,0.334724154
10/15/2018 9:15,288,10,1,9,15,0,1,0.334724154
10/15/2018 9:30,288,10,1,9,30,0,1,0.334724154
10/15/2018 9:45,288,10,1,9,45,0,1,0.334724154
10/15/2018 10:00,288,10,1,10,0,0,1,0.334724154
10/15/2018 10:15,288,10,1,10,15,0,1,0.334724154
10/15/2018 10:30,288,10,1,10,30,0,1,0.334724154
10/15/2018 10:45,288,10,1,10,45,0,1,0.334724154
10/15/2018 11:00,288,10,1,11,0,0,1,0.334724154
10/15/2018 11:15,288,10,1,11,15,0,1,0.334724154
10/15/2018 11:30,288,10,1,11,30,0,1,0.334724154
10/15/2018 11:45,288,10,1,11,45,0,1,0.334724154
10/15/2018 12:00,288,10,1,12,0,0,1,0.334724154
10/15/2018 12:15,288,10,1,12,15,0,1,0.334724154
10/15/2018 12:30,288,10,1,12,30,0,1,0.334724154
10/15/2018 12:45,288,10,1,12,45,0,1,0.334724154
10/15/2018 13:00,288,10,1,13,0,0,1,0.334724154
10/15/2018 13:15,288,10,1,13,15,0,1,0.334724154
10/15/2018 13:30,288,10,1,13,30,0,1,0.334724154
10/15/2018 13:45,288,10,1,13,45,0,1,0.334724154
10/15/2018 14:00,288,10,1,14,0,0,1,0.334724154
10/15/2018 14:15,288,10,1,14,15,0,1,0.334724154
10/15/2018 14:30,288,10,1,14,30,0,1,0.334724154
10/15/2018 14:45,288,10,1,14,45,0,1,0.334724154
10/15/2018 15:00,288,10,1,15,0,0,1,0.334724154
10/15/2018 15:15,288,10,1,15,15,0,1,0.334724154
10/15/2018 15:30,288,10,1,15,30,0,1,0.334724154
10/15/2018 15:45,288,10,1,15,45,0,1,0.334724154
10/15/2018 16:00,288,10,1,16,0,0,1,0.334724154
10/15/2018 16:15,288,10,1,16,15,0,1,0.334724154
10/15/2018 16:30,288,10,1,16,30,0,1,0.334724154
10/15/2018 16:45,288,10,1,16,45,0,1,0.334724154
10/15/2018 17:00,288,10,1,17,0,0,1,0.334724154
10/15/2018 17:15,288,10,1,17,15,0,1,0.334724154
10/15/2018 17:30,288,10,1,17,30,0,1,0.334724154
10/15/2018 17:45,288,10,1,17,45,0,1,0.334724154
10/15/2018 18:00,288,10,1,18,0,0,1,0.334724154
10/15/2018 18:15,288,10,1,18,15,0,1,0.334724154
10/15/2018 18:30,288,10,1,18,30,0,1,0.334724154
10/15/2018 18:45,288,10,1,18,45,0,1,0.334724154
10/15/2018 19:00,288,10,1,19,0,0,1,0.334724154
10/15/2018 19:15,288,10,1,19,15,0,1,0.334724154
10/15/2018 19:30,288,10,1,19,30,0,1,0.334724154
10/15/2018 19:45,288,10,1,19,45,0,1,0.334724154
10/15/2018 20:00,288,10,1,20,0,0,1,0.334724154
10/15/2018 20:15,288,10,1,20,15,0,1,0.334724154
10/15/2018 20:30,288,10,1,20,30,0,1,0.334724154
10/15/2018 20:45,288,10,1,20,45,0,1,0.334724154
10/15/2018 21:00,288,10,1,21,0,0,1,0.334724154
10/15/2018 21:15,288,10,1,21,15,0,1,0.334724154
10/15/2018 21:30,288,10,1,21,30,0,1,0.334724154
10/15/2018 21:45,288,10,1,21,45,0,1,0.334724154
10/15/2018 22:00,288,10,1,22,0,0,1,0.334724154
10/15/2018 22:15,288,10,1,22,15,0,1,0.334724154
10/15/2018 22:30,288,10,1,22,30,0,1,0.334724154
10/15/2018 22:45,288,10,1,22,45,0,1,0.334724154
10/15/2018 23:00,288,10,1,23,0,0,1,0.334724154
10/15/2018 23:15,288,10,1,23,15,0,1,0.334724154
10/15/2018 23:30,288,10,1,23,30,0,1,0.334724154
10/15/2018 23:45,288,10,1,23,45,0,1,0.334724154
10/16/2018 0:00,289,10,2,0,0,0,1,0.334724154
10/16/2018 0:15,289,10,2,0,15,0,1,0.334724154
10/16/2018 0:30,289,10,2,0,30,0,1,0.334724154
10/16/2018 0:45,289,10,2,0,45,0,1,0.334724154
10/16/2018 1:00,289,10,2,1,0,0,1,0.334724154
10/16/2018 1:15,289,10,2,1,15,0,1,0.334724154
10/16/2018 1:30,289,10,2,1,30,0,1,0.334724154
10/16/2018 1:45,289,10,2,1,45,0,1,0.334724154
10/16/2018 2:00,289,10,2,2,0,0,1,0.334724154
10/16/2018 2:15,289,10,2,2,15,0,1,0.334724154
10/16/2018 2:30,289,10,2,2,30,0,1,0.334724154
10/16/2018 2:45,289,10,2,2,45,0,1,0.334724154
10/16/2018 3:00,289,10,2,3,0,0,1,0.334724154
10/16/2018 3:15,289,10,2,3,15,0,1,0.334724154
10/16/2018 3:30,289,10,2,3,30,0,1,0.334724154
10/16/2018 3:45,289,10,2,3,45,0,1,0.334724154
10/16/2018 4:00,289,10,2,4,0,0,1,0.334724154
10/16/2018 4:15,289,10,2,4,15,0,1,0.334724154
10/16/2018 4:30,289,10,2,4,30,0,1,0.334724154
10/16/2018 4:45,289,10,2,4,45,0,1,0.334724154
10/16/2018 5:00,289,10,2,5,0,0,1,0.334724154
10/16/2018 5:15,289,10,2,5,15,0,1,0.334724154
10/16/2018 5:30,289,10,2,5,30,0,1,0.334724154
10/16/2018 5:45,289,10,2,5,45,0,1,0.334724154
10/16/2018 6:00,289,10,2,6,0,0,1,0.334724154
10/16/2018 6:15,289,10,2,6,15,0,1,0.334724154
10/16/2018 6:30,289,10,2,6,30,0,1,0.334724154
10/16/2018 6:45,289,10,2,6,45,0,1,0.334724154
10/16/2018 7:00,289,10,2,7,0,0,1,0.334724154
10/16/2018 7:15,289,10,2,7,15,0,1,0.334724154
10/16/2018 7:30,289,10,2,7,30,0,1,0.334724154
10/16/2018 7:45,289,10,2,7,45,0,1,0.334724154
10/16/2018 8:00,289,10,2,8,0,0,1,0.334724154
10/16/2018 8:15,289,10,2,8,15,0,1,0.334724154
10/16/2018 8:30,289,10,2,8,30,0,1,0.334724154
10/16/2018 8:45,289,10,2,8,45,0,1,0.334724154
10/16/2018 9:00,289,10,2,9,0,0,1,0.334724154
10/16/2018 9:15,289,10,2,9,15,0,1,0.334724154
10/16/2018 9:30,289,10,2,9,30,0,1,0.334724154
10/16/2018 9:45,289,10,2,9,45,0,1,0.334724154
10/16/2018 10:00,289,10,2,10,0,0,1,0.334724154
10/16/2018 10:15,289,10,2,10,15,0,1,0.334724154
10/16/2018 10:30,289,10,2,10,30,0,1,0.334724154
10/16/2018 10:45,289,10,2,10,45,0,1,0.334724154
10/16/2018 11:00,289,10,2,11,0,0,1,0.334724154
10/16/2018 11:15,289,10,2,11,15,0,1,0.334724154
10/16/2018 11:30,289,10,2,11,30,0,1,0.334724154
10/16/2018 11:45,289,10,2,11,45,0,1,0.334724154
10/16/2018 12:00,289,10,2,12,0,0,1,0.334724154
10/16/2018 12:15,289,10,2,12,15,0,1,0.334724154
10/16/2018 12:30,289,10,2,12,30,0,1,0.334724154
10/16/2018 12:45,289,10,2,12,45,0,1,0.334724154
10/16/2018 13:00,289,10,2,13,0,0,1,0.334724154
10/16/2018 13:15,289,10,2,13,15,0,1,0.334724154
10/16/2018 13:30,289,10,2,13,30,0,1,0.334724154
10/16/2018 13:45,289,10,2,13,45,0,1,0.334724154
10/16/2018 14:00,289,10,2,14,0,0,1,0.334724154
10/16/2018 14:15,289,10,2,14,15,0,1,0.334724154
10/16/2018 14:30,289,10,2,14,30,0,1,0.334724154
10/16/2018 14:45,289,10,2,14,45,0,1,0.334724154
10/16/2018 15:00,289,10,2,15,0,0,1,0.334724154
10/16/2018 15:15,289,10,2,15,15,0,1,0.334724154
10/16/2018 15:30,289,10,2,15,30,0,1,0.334724154
10/16/2018 15:45,289,10,2,15,45,0,1,0.334724154
10/16/2018 16:00,289,10,2,16,0,0,1,0.334724154
10/16/2018 16:15,289,10,2,16,15,0,1,0.334724154
10/16/2018 16:30,289,10,2,16,30,0,1,0.334724154
10/16/2018 16:45,289,10,2,16,45,0,1,0.334724154
10/16/2018 17:00,289,10,2,17,0,0,1,0.334724154
10/16/2018 17:15,289,10,2,17,15,0,1,0.334724154
10/16/2018 17:30,289,10,2,17,30,0,1,0.334724154
10/16/2018 17:45,289,10,2,17,45,0,1,0.334724154
10/16/2018 18:00,289,10,2,18,0,0,1,0.334724154
10/16/2018 18:15,289,10,2,18,15,0,1,0.334724154
10/16/2018 18:30,289,10,2,18,30,0,1,0.334724154
10/16/2018 18:45,289,10,2,18,45,0,1,0.334724154
10/16/2018 19:00,289,10,2,19,0,0,1,0.334724154
10/16/2018 19:15,289,10,2,19,15,0,1,0.334724154
10/16/2018 19:30,289,10,2,19,30,0,1,0.334724154
10/16/2018 19:45,289,10,2,19,45,0,1,0.334724154
10/16/2018 20:00,289,10,2,20,0,0,1,0.334724154
10/16/2018 20:15,289,10,2,20,15,0,1,0.334724154
10/16/2018 20:30,289,10,2,20,30,0,1,0.334724154
10/16/2018 20:45,289,10,2,20,45,0,1,0.334724154
10/16/2018 21:00,289,10,2,21,0,0,1,0.334724154
10/16/2018 21:15,289,10,2,21,15,0,1,0.334724154
10/16/2018 21:30,289,10,2,21,30,0,1,0.334724154
10/16/2018 21:45,289,10,2,21,45,0,1,0.334724154
10/16/2018 22:00,289,10,2,22,0,0,1,0.334724154
10/16/2018 22:15,289,10,2,22,15,0,1,0.334724154
10/16/2018 22:30,289,10,2,22,30,0,1,0.334724154
10/16/2018 22:45,289,10,2,22,45,0,1,0.334724154
10/16/2018 23:00,289,10,2,23,0,0,1,0.334724154
10/16/2018 23:15,289,10,2,23,15,0,1,0.334724154
10/16/2018 23:30,289,10,2,23,30,0,1,0.334724154
10/16/2018 23:45,289,10,2,23,45,0,1,0.334724154
10/17/2018 0:00,290,10,3,0,0,0,1,0.334724154
10/17/2018 0:15,290,10,3,0,15,0,1,0.334724154
10/17/2018 0:30,290,10,3,0,30,0,1,0.334724154
10/17/2018 0:45,290,10,3,0,45,0,1,0.334724154
10/17/2018 1:00,290,10,3,1,0,0,1,0.334724154
10/17/2018 1:15,290,10,3,1,15,0,1,0.334724154
10/17/2018 1:30,290,10,3,1,30,0,1,0.334724154
10/17/2018 1:45,290,10,3,1,45,0,1,0.334724154
10/17/2018 2:00,290,10,3,2,0,0,1,0.334724154
10/17/2018 2:15,290,10,3,2,15,0,1,0.334724154
10/17/2018 2:30,290,10,3,2,30,0,1,0.334724154
10/17/2018 2:45,290,10,3,2,45,0,1,0.334724154
10/17/2018 3:00,290,10,3,3,0,0,1,0.334724154
10/17/2018 3:15,290,10,3,3,15,0,1,0.334724154
10/17/2018 3:30,290,10,3,3,30,0,1,0.334724154
10/17/2018 3:45,290,10,3,3,45,0,1,0.334724154
10/17/2018 4:00,290,10,3,4,0,0,1,0.334724154
10/17/2018 4:15,290,10,3,4,15,0,1,0.334724154
10/17/2018 4:30,290,10,3,4,30,0,1,0.334724154
10/17/2018 4:45,290,10,3,4,45,0,1,0.334724154
10/17/2018 5:00,290,10,3,5,0,0,1,0.334724154
10/17/2018 5:15,290,10,3,5,15,0,1,0.334724154
10/17/2018 5:30,290,10,3,5,30,0,1,0.334724154
10/17/2018 5:45,290,10,3,5,45,0,1,0.334724154
10/17/2018 6:00,290,10,3,6,0,0,1,0.334724154
10/17/2018 6:15,290,10,3,6,15,0,1,0.334724154
10/17/2018 6:30,290,10,3,6,30,0,1,0.334724154
10/17/2018 6:45,290,10,3,6,45,0,1,0.334724154
10/17/2018 7:00,290,10,3,7,0,0,1,0.334724154
10/17/2018 7:15,290,10,3,7,15,0,1,0.334724154
10/17/2018 7:30,290,10,3,7,30,0,1,0.334724154
10/17/2018 7:45,290,10,3,7,45,0,1,0.334724154
10/17/2018 8:00,290,10,3,8,0,0,1,0.334724154
10/17/2018 8:15,290,10,3,8,15,0,1,0.334724154
10/17/2018 8:30,290,10,3,8,30,0,1,0.334724154
10/17/2018 8:45,290,10,3,8,45,0,1,0.334724154
10/17/2018 9:00,290,10,3,9,0,0,1,0.334724154
10/17/2018 9:15,290,10,3,9,15,0,1,0.334724154
10/17/2018 9:30,290,10,3,9,30,0,1,0.334724154
10/17/2018 9:45,290,10,3,9,45,0,1,0.334724154
10/17/2018 10:00,290,10,3,10,0,0,1,0.334724154
10/17/2018 10:15,290,10,3,10,15,0,1,0.334724154
10/17/2018 10:30,290,10,3,10,30,0,1,0.334724154
10/17/2018 10:45,290,10,3,10,45,0,1,0.334724154
10/17/2018 11:00,290,10,3,11,0,0,1,0.334724154
10/17/2018 11:15,290,10,3,11,15,0,1,0.334724154
10/17/2018 11:30,290,10,3,11,30,0,1,0.334724154
10/17/2018 11:45,290,10,3,11,45,0,1,0.334724154
10/17/2018 12:00,290,10,3,12,0,0,1,0.334724154
10/17/2018 12:15,290,10,3,12,15,0,1,0.334724154
10/17/2018 12:30,290,10,3,12,30,0,1,0.334724154
10/17/2018 12:45,290,10,3,12,45,0,1,0.334724154
10/17/2018 13:00,290,10,3,13,0,0,1,0.334724154
10/17/2018 13:15,290,10,3,13,15,0,1,0.334724154
10/17/2018 13:30,290,10,3,13,30,0,1,0.334724154
10/17/2018 13:45,290,10,3,13,45,0,1,0.334724154
10/17/2018 14:00,290,10,3,14,0,0,1,0.334724154
10/17/2018 14:15,290,10,3,14,15,0,1,0.334724154
10/17/2018 14:30,290,10,3,14,30,0,1,0.334724154
10/17/2018 14:45,290,10,3,14,45,0,1,0.334724154
10/17/2018 15:00,290,10,3,15,0,0,1,0.334724154
10/17/2018 15:15,290,10,3,15,15,0,1,0.334724154
10/17/2018 15:30,290,10,3,15,30,0,1,0.334724154
10/17/2018 15:45,290,10,3,15,45,0,1,0.334724154
10/17/2018 16:00,290,10,3,16,0,0,1,0.334724154
10/17/2018 16:15,290,10,3,16,15,0,1,0.334724154
10/17/2018 16:30,290,10,3,16,30,0,1,0.334724154
10/17/2018 16:45,290,10,3,16,45,0,1,0.334724154
10/17/2018 17:00,290,10,3,17,0,0,1,0.334724154
10/17/2018 17:15,290,10,3,17,15,0,1,0.334724154
10/17/2018 17:30,290,10,3,17,30,0,1,0.334724154
10/17/2018 17:45,290,10,3,17,45,0,1,0.334724154
10/17/2018 18:00,290,10,3,18,0,0,1,0.334724154
10/17/2018 18:15,290,10,3,18,15,0,1,0.334724154
10/17/2018 18:30,290,10,3,18,30,0,1,0.334724154
10/17/2018 18:45,290,10,3,18,45,0,1,0.334724154
10/17/2018 19:00,290,10,3,19,0,0,1,0.334724154
10/17/2018 19:15,290,10,3,19,15,0,1,0.334724154
10/17/2018 19:30,290,10,3,19,30,0,1,0.334724154
10/17/2018 19:45,290,10,3,19,45,0,1,0.334724154
10/17/2018 20:00,290,10,3,20,0,0,1,0.334724154
10/17/2018 20:15,290,10,3,20,15,0,1,0.334724154
10/17/2018 20:30,290,10,3,20,30,0,1,0.334724154
10/17/2018 20:45,290,10,3,20,45,0,1,0.334724154
10/17/2018 21:00,290,10,3,21,0,0,1,0.334724154
10/17/2018 21:15,290,10,3,21,15,0,1,0.334724154
10/17/2018 21:30,290,10,3,21,30,0,1,0.334724154
10/17/2018 21:45,290,10,3,21,45,0,1,0.334724154
10/17/2018 22:00,290,10,3,22,0,0,1,0.334724154
10/17/2018 22:15,290,10,3,22,15,0,1,0.334724154
10/17/2018 22:30,290,10,3,22,30,0,1,0.334724154
10/17/2018 22:45,290,10,3,22,45,0,1,0.334724154
10/17/2018 23:00,290,10,3,23,0,0,1,0.334724154
10/17/2018 23:15,290,10,3,23,15,0,1,0.334724154
10/17/2018 23:30,290,10,3,23,30,0,1,0.334724154
10/17/2018 23:45,290,10,3,23,45,0,1,0.334724154
10/18/2018 0:00,291,10,4,0,0,0,1,0.334724154
10/18/2018 0:15,291,10,4,0,15,0,1,0.334724154
10/18/2018 0:30,291,10,4,0,30,0,1,0.334724154
10/18/2018 0:45,291,10,4,0,45,0,1,0.334724154
10/18/2018 1:00,291,10,4,1,0,0,1,0.334724154
10/18/2018 1:15,291,10,4,1,15,0,1,0.334724154
10/18/2018 1:30,291,10,4,1,30,0,1,0.334724154
10/18/2018 1:45,291,10,4,1,45,0,1,0.334724154
10/18/2018 2:00,291,10,4,2,0,0,1,0.334724154
10/18/2018 2:15,291,10,4,2,15,0,1,0.334724154
10/18/2018 2:30,291,10,4,2,30,0,1,0.334724154
10/18/2018 2:45,291,10,4,2,45,0,1,0.334724154
10/18/2018 3:00,291,10,4,3,0,0,1,0.334724154
10/18/2018 3:15,291,10,4,3,15,0,1,0.334724154
10/18/2018 3:30,291,10,4,3,30,0,1,0.334724154
10/18/2018 3:45,291,10,4,3,45,0,1,0.334724154
10/18/2018 4:00,291,10,4,4,0,0,1,0.334724154
10/18/2018 4:15,291,10,4,4,15,0,1,0.334724154
10/18/2018 4:30,291,10,4,4,30,0,1,0.334724154
10/18/2018 4:45,291,10,4,4,45,0,1,0.334724154
10/18/2018 5:00,291,10,4,5,0,0,1,0.334724154
10/18/2018 5:15,291,10,4,5,15,0,1,0.334724154
10/18/2018 5:30,291,10,4,5,30,0,1,0.334724154
10/18/2018 5:45,291,10,4,5,45,0,1,0.334724154
10/18/2018 6:00,291,10,4,6,0,0,1,0.334724154
10/18/2018 6:15,291,10,4,6,15,0,1,0.334724154
10/18/2018 6:30,291,10,4,6,30,0,1,0.334724154
10/18/2018 6:45,291,10,4,6,45,0,1,0.334724154
10/18/2018 7:00,291,10,4,7,0,0,1,0.334724154
10/18/2018 7:15,291,10,4,7,15,0,1,0.334724154
10/18/2018 7:30,291,10,4,7,30,0,1,0.334724154
10/18/2018 7:45,291,10,4,7,45,0,1,0.334724154
10/18/2018 8:00,291,10,4,8,0,0,1,0.334724154
10/18/2018 8:15,291,10,4,8,15,0,1,0.334724154
10/18/2018 8:30,291,10,4,8,30,0,1,0.334724154
10/18/2018 8:45,291,10,4,8,45,0,1,0.334724154
10/18/2018 9:00,291,10,4,9,0,0,1,0.334724154
10/18/2018 9:15,291,10,4,9,15,0,1,0.334724154
10/18/2018 9:30,291,10,4,9,30,0,1,0.334724154
10/18/2018 9:45,291,10,4,9,45,0,1,0.334724154
10/18/2018 10:00,291,10,4,10,0,0,1,0.334724154
10/18/2018 10:15,291,10,4,10,15,0,1,0.334724154
